VendorNumber,VendorName,Brand,Description,PurchasePrice,actualprice,Volume,totalpurchasequantity,totalpurchasedollars,totalsalesquantity,totalsalesdollars,totalsalesprice,totalexcisetax,freightcost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
4950,LATITUDE BEVERAGE COMPANY,16877,Ninety+Cellars Lot 53 Cab Sv,6.16,8.99,750.0,6098.0,37563.67999999967,5743.0,56539.56999999984,5743.0,640.0500000000069,1609.9999999999995,18975.890000000167,33.56214063884855,0.9417841915382092,1.5051658942893862
9552,M S WALKER INC,19996,Inspired Red Blend CA,6.53,10.99,750.0,5749.0,37540.970000000074,5947.0,36152.52999999968,5947.0,665.2300000000052,55551.819999999985,-1388.4400000003952,-3.840505768200476,1.0344407723082276,0.9630153403068596
3664,WILLIAM GRANT & SONS INC,192,Milagro Anejo Tequila,27.68,35.99,750.0,1356.0,37534.080000000205,1354.0,50323.45999999985,1354.0,1067.4500000000025,30234.42000000001,12789.379999999648,25.414349490276873,0.9985250737463127,1.340740468395644
9819,TREASURY WINE ESTATES,25935,Gabbiano Chianti Clsc RSV,6.84,9.99,750.0,5487.0,37531.08000000008,5446.0,54405.539999999935,5446.0,611.2900000000021,14836.570000000005,16874.459999999854,31.016069319410988,0.9925277929651904,1.4496129607781023
1392,CONSTELLATION BRANDS INC,6958,Vendange Svgn Bl,5.33,9.99,1500.0,7037.0,37507.21000000016,7103.0,57063.46999999968,7103.0,1588.560000000023,79528.99,19556.259999999522,34.271066936517585,1.0093789967315618,1.5214000188230326
9165,ULTRA BEVERAGE COMPANY LLP,13338,C'est La Vie Pnt Nr/Syrh VDP,9.33,13.99,750.0,4019.0,37497.26999999999,3989.0,31896.109999999797,3989.0,446.1600000000011,68054.70000000003,-5601.160000000193,-17.560636704601997,0.9925354565812391,0.8506248588230505
12546,JIM BEAM BRANDS COMPANY,5457,After Shock Hot & Cool Cinmn,1.54,1.99,50.0,24327.0,37463.58000000006,23770.0,47302.29999999827,23770.0,1234.9800000000319,123880.96999999999,9838.719999998211,20.79966513255924,0.9771036297118428,1.2626209241081123
12546,JIM BEAM BRANDS COMPANY,4303,Calico Jack Spiced Rum,5.83,7.99,750.0,6421.0,37434.42999999973,6336.0,51038.63999999923,6336.0,4995.629999999898,123880.96999999999,13604.209999999497,26.65472669334391,0.9867621865752998,1.3634143754826664
17035,PERNOD RICARD USA,592,The Glenlivet Archive 21 Yr,127.99,164.99,750.0,292.0,37373.08000000003,229.0,44197.70999999996,229.0,180.6799999999999,123780.21999999997,6824.629999999932,15.441139371247825,0.7842465753424658,1.182608176794632
12546,JIM BEAM BRANDS COMPANY,3231,Pinnacle Tropical Punch Vdka,7.74,10.99,750.0,4825.0,37345.499999999956,4736.0,52446.63999999955,4736.0,3733.959999999954,123880.96999999999,15101.139999999592,28.793341194020673,0.9815544041450778,1.4043630424013498
12546,JIM BEAM BRANDS COMPANY,2270,Laphroaig Triple Wood,54.34,79.99,750.0,687.0,37331.58000000005,701.0,53814.990000000005,701.0,553.1899999999995,123880.96999999999,16483.409999999953,30.629774343542483,1.0203784570596797,1.4415406473554007
8112,MOET HENNESSY USA INC,19611,Veuve Clicquot Brut Yellow,61.28,94.99,1500.0,609.0,37319.519999999975,601.0,62404.990000000034,601.0,133.47999999999982,48347.26,25085.47000000006,40.197859177607505,0.986863711001642,1.6721809390903226
4848,LAIRD & CO,4522,Lairds Apple Jack,10.06,13.99,750.0,3708.0,37302.48000000014,3699.0,56976.50999999987,3699.0,2915.6099999999874,1043.69,19674.02999999973,34.530072129724644,0.9975728155339806,1.527418820410859
1128,BROWN-FORMAN CORP,30735,Sonoma-Cutrer Cutrer V Chard,19.07,28.99,750.0,1956.0,37300.91999999974,1921.0,55701.789999999906,1921.0,213.57999999999967,68601.68000000001,18400.870000000163,33.03461163456362,0.9821063394683026,1.4933087441274984
9552,M S WALKER INC,4422,Jenkins Spiced Rum,8.57,12.49,1750.0,4338.0,37176.660000000025,4752.0,47901.979999999545,4752.0,8732.62000000001,55551.819999999985,10725.31999999952,22.390139196750575,1.095435684647303,1.288496061776381
8892,TRINCHERO FAMILY ESTATES,12772,Joel Gott Chard,9.2,13.99,750.0,4035.0,37122.00000000015,3896.0,54505.03999999979,3896.0,434.6500000000011,11595.970000000003,17383.039999999637,31.892536910347562,0.9655514250309789,1.4682678734981833
4425,MARTIGNETTI COMPANIES,25505,B Doon Not Drinking Any Merl,6.62,9.99,750.0,5597.0,37052.13999999996,5409.0,54035.90999999983,5409.0,603.5500000000064,144929.24,16983.769999999866,31.43052462704879,0.9664105770948722,1.4583748738939204
1392,CONSTELLATION BRANDS INC,23212,The Dreaming Tree Pnt Nr CA,7.99,14.99,750.0,4616.0,36881.839999999975,4376.0,57856.23999999987,4376.0,485.7800000000034,79528.99,20974.399999999892,36.25261510253681,0.9480069324090121,1.5686918006259967
3252,E & J GALLO WINERY,20446,Barefoot Bubbly Brut Cuvee,6.7,9.99,187.0,5503.0,36870.10000000007,5325.0,53196.749999999636,5325.0,154.7400000000015,61966.909999999996,16326.649999999565,30.69106665350736,0.9676540069053243,1.4428154520871799
3252,E & J GALLO WINERY,21231,La Marca Prosecco,3.08,4.99,187.0,11966.0,36855.27999999969,11638.0,58038.619999999784,11638.0,329.3200000000019,61966.909999999996,21183.34000000009,36.49869690216647,0.972589002172823,1.5747708333785626
9165,ULTRA BEVERAGE COMPANY LLP,13339,C'Est La Vie Chard/Svgn Bl,9.03,13.99,750.0,4069.0,36743.07000000003,3929.0,31434.70999999981,3929.0,439.79000000000156,68054.70000000003,-5308.360000000219,-16.88693803760318,0.9655935119193905,0.8555275865625759
8004,SAZERAC CO INC,5202,Dr McGillicuddy's Vanilla,10.31,13.99,750.0,3562.0,36724.22000000009,3491.0,49437.08999999968,3491.0,2751.6099999999856,50293.62000000002,12712.869999999588,25.715247398258416,0.9800673778775969,1.3461712733449358
10754,PERFECTA WINES,34870,Arca Nova Vinho Verde,5.84,8.99,750.0,6284.0,36698.56000000043,6046.0,55629.539999999775,6046.0,673.2300000000088,28720.52,18930.97999999935,34.03044497581577,0.9621260343730108,1.5158507581768639
8004,SAZERAC CO INC,5270,Southern Comfort,1.55,1.99,50.0,23638.0,36638.89999999996,23103.0,25080.96999999945,23103.0,1206.0600000000134,50293.62000000002,-11557.93000000051,-46.082468102313285,0.977366951518741,0.6845448416846432
4425,MARTIGNETTI COMPANIES,37678,Castle Rock Pnt Nr,6.53,10.99,750.0,5608.0,36620.24000000018,5612.0,61624.88000000002,5612.0,625.0600000000068,144929.24,25004.63999999984,40.5755597414548,1.0007132667617689,1.6828092879784435
3252,E & J GALLO WINERY,46380,Ghost Pines Chard L Martini,9.03,16.99,750.0,4052.0,36589.56000000005,4089.0,65890.1100000001,4089.0,454.960000000003,61966.909999999996,29300.550000000054,44.4688133014196,1.0091312931885488,1.8007898974461571
516,BANFI PRODUCTS CORP,12586,C Y Toro Frontera Malbec,4.82,8.99,1500.0,7590.0,36583.79999999927,6697.0,62584.52999999996,6697.0,1495.7900000000232,8510.410000000002,26000.730000000694,41.54497924646987,0.8823451910408432,1.7107170386892891
7154,PREMIER DISTRIBUTORS,8267,Gazdina Rakija Pear Brandy,18.45,23.99,750.0,1982.0,36567.900000000045,2115.0,51254.84999999986,2115.0,1666.8100000000054,432.37000000000006,14686.949999999815,28.654751696668423,1.067103935418769,1.4016350405683617
2000,SOUTHERN WINE & SPIRITS NE,41965,F Coppola Sofia Rose,9.73,15.99,750.0,3758.0,36565.3399999999,3569.0,55014.30999999988,3569.0,396.6000000000007,19016.59,18448.96999999998,33.534856658204056,0.9497072911122938,1.504548022799734
4692,KOBRAND CORPORATION,19962,St Francis Merlot,9.86,17.99,750.0,3694.0,36422.839999999924,3536.0,56057.63999999984,3536.0,392.69000000000005,9139.38,19634.799999999916,35.026091002047124,0.9572279371954521,1.539079324951046
8352,LUXCO INC,4882,Arrow Coffee Brandy,4.7,8.49,750.0,7749.0,36420.30000000028,7686.0,53308.13999999936,7686.0,6057.449999999874,10261.599999999997,16887.83999999908,31.679664681602627,0.991869918699187,1.4636930503043344
3960,DIAGEO NORTH AMERICA INC,4736,Capt Morgan Spiced Rum,2.14,2.99,100.0,17018.0,36418.52000000008,17128.0,51212.71999999897,17128.0,1791.7200000000116,257032.07000000007,14794.199999998891,28.88774507583114,1.0064637442707722,1.4062273810138046
10050,Russian Standard Vodka,3755,Russian Standard Original,12.02,16.99,750.0,3029.0,36408.58000000011,3154.0,53592.45999999979,3154.0,2485.739999999994,732.5999999999999,17183.879999999677,32.06398810578903,1.041267745130406,1.471973364520111
9206,PHILLIPS PRODUCTS CO.,2729,Hell-Cat Maggie Irish Whisky,19.99,24.99,750.0,1821.0,36401.79,1421.0,26452.789999999804,1421.0,1120.470000000004,2211.83,-9949.000000000196,-37.610399507954625,0.7803404722679846,0.7266892644564953
4692,KOBRAND CORPORATION,20419,Spalletti Toscana Rosso Palz,12.82,19.49,750.0,2838.0,36383.15999999999,3047.0,59386.029999999984,3047.0,338.56999999999965,9139.38,23002.869999999995,38.73448014625662,1.073643410852713,1.6322394756255367
1392,CONSTELLATION BRANDS INC,24846,Franciscan Merlot Napa,12.25,18.99,750.0,2970.0,36382.5,2930.0,56537.69999999988,2930.0,325.2099999999994,79528.99,20155.19999999988,35.649133233223004,0.9865319865319865,1.5539806225520478
4425,MARTIGNETTI COMPANIES,36524,Ch de Ribebon Brdx,10.13,14.99,750.0,3591.0,36376.830000000096,2976.0,44610.23999999962,2976.0,330.2499999999994,144929.24,8233.409999999523,18.45632303255843,0.8287385129490392,1.2263366544033525
1392,CONSTELLATION BRANDS INC,29996,Wild Horse CC Cab Svgn,10.12,16.99,750.0,3591.0,36340.92,4105.0,70088.95000000027,4105.0,456.030000000002,79528.99,33748.030000000275,48.150286172071546,1.1431356168198274,1.9286509532505032
3924,HEAVEN HILL DISTILLERIES,1186,Evan Williams Single Barrel,17.98,24.99,750.0,2019.0,36301.61999999995,1711.0,46958.889999999825,1711.0,1348.9900000000057,14069.869999999995,10657.269999999873,22.694893341814325,0.8474492322932144,1.2935756035130082
7239,REMY COINTREAU USA INC,4702,Metaxa Amphora,16.66,25.99,750.0,2177.0,36268.81999999986,2154.0,51872.459999999766,2154.0,1697.3800000000062,16978.669999999995,15603.639999999905,30.08077889500512,0.9894350022967386,1.4302218820463408
6213,MHW LTD,8652,Grande Absente Absinthe,39.84,50.99,750.0,909.0,36214.56000000009,884.0,47355.1599999999,884.0,697.5799999999989,9621.580000000002,11140.59999999981,23.525630575421626,0.9724972497249725,1.3076276503152262
3664,WILLIAM GRANT & SONS INC,3870,Montelobos Mezcal,28.02,36.99,750.0,1292.0,36201.83999999998,1251.0,46485.489999999874,1251.0,986.6200000000019,30234.42000000001,10283.649999999892,22.122279446769134,0.968266253869969,1.2840642906548367
3252,E & J GALLO WINERY,24837,Wycliff Brut,3.42,4.99,750.0,10573.0,36159.660000000185,10461.0,52200.38999999994,10461.0,1176.1800000000017,61966.909999999996,16040.729999999756,30.729138230576,0.989406980043507,1.4436084299465115
8664,"STOLI GROUP,(USA) LLC",3578,Stolichnaya Elit Vodka,36.49,49.99,750.0,990.0,36125.099999999984,826.0,43761.7399999999,826.0,651.319999999999,18544.489999999998,7636.639999999919,17.45049442732381,0.8343434343434344,1.211394293718216
9165,ULTRA BEVERAGE COMPANY LLP,515,Hirsch Selection Bourbon,25.36,35.99,750.0,1424.0,36112.64000000004,1427.0,52125.72999999985,1427.0,1125.3900000000035,68054.70000000003,16013.089999999807,30.72012612581129,1.0021067415730338,1.4434206416368283
1128,BROWN-FORMAN CORP,2079,Jack Daniels Sngl Barrel Rye,39.99,49.99,750.0,903.0,36110.969999999965,626.0,29796.739999999903,626.0,493.8000000000003,68601.68000000001,-6314.230000000061,-21.191009486272936,0.6932447397563677,0.825143716715445
8112,MOET HENNESSY USA INC,5492,Grand Marnier Cuvee du Cent,115.38,149.99,750.0,312.0,35998.559999999976,289.0,43347.10999999996,289.0,228.01000000000002,48347.26,7348.549999999981,16.952802620520696,0.9262820512820513,1.2041345542710593
1587,VINEYARD BRANDS INC,27512,Warre's Late Bottled Vintage,14.09,23.99,750.0,2554.0,35985.86000000016,2417.0,56726.82999999986,2417.0,267.0499999999993,6070.089999999999,20740.969999999703,36.562892726421964,0.9463586530931871,1.576364438698967
2000,SOUTHERN WINE & SPIRITS NE,15047,Zaccagnini Pnt Grigio,8.24,18.99,750.0,4365.0,35967.600000000035,4243.0,68835.57000000021,4243.0,472.11000000000297,19016.59,32867.970000000176,47.748525943781786,0.9720504009163803,1.9138216061121716
4425,MARTIGNETTI COMPANIES,3176,Smugglers Notch Vodka,20.89,27.99,750.0,1721.0,35951.69000000004,1622.0,44964.77999999975,1622.0,1278.4000000000049,144929.24,9013.089999999713,20.044777267896702,0.9424753050552005,1.2507000366324839
9552,M S WALKER INC,8599,Jenkins Amaretto,4.44,7.99,750.0,8096.0,35946.23999999978,8159.0,52580.40999999923,8159.0,6429.279999999884,55551.819999999985,16634.169999999453,31.63567952398944,1.0077816205533596,1.46275131974859
17031,FLAG HILL WINERY & VINEYARD,5627,Flag Hill Sugar Maple Liquer,13.38,16.99,375.0,2680.0,35858.40000000006,2596.0,46481.03999999967,2596.0,1017.9099999999917,1573.3099999999997,10622.639999999614,22.853705510891512,0.9686567164179104,1.2962385382504404
8673,STE MICHELLE WINE ESTATES,42765,14 Hands Chard Wash,5.85,8.95,750.0,6129.0,35854.65,5871.0,58250.4699999998,5871.0,653.8200000000082,15919.700000000003,22395.819999999796,38.44744943688845,0.9579050416054822,1.6246280468502634
3252,E & J GALLO WINERY,39254,Las Rocas Garnacha San Alej,6.9,10.99,750.0,5191.0,35817.89999999999,5168.0,59693.32000000008,5168.0,574.3200000000081,61966.909999999996,23875.420000000093,39.99680366245346,0.9955692544789058,1.6665778842422392
4425,MARTIGNETTI COMPANIES,24933,Lancaster Est Cab Svgn,25.97,39.99,750.0,1379.0,35812.63000000001,1379.0,55146.20999999992,1379.0,153.55999999999983,144929.24,19333.579999999907,35.05876469117268,1.0,1.5398536773199818
10754,PERFECTA WINES,37313,Salmon Run NY Rsl,6.75,11.99,750.0,5305.0,35808.75,6000.0,68264.00000000048,6000.0,666.2600000000134,28720.52,32455.25000000048,47.54372729403529,1.1310084825636193,1.9063497050302085
12546,JIM BEAM BRANDS COMPANY,2661,Laphroaig Cask Strength 10Yr,47.99,65.99,750.0,746.0,35800.53999999999,680.0,48105.19999999994,680.0,536.3899999999998,123880.96999999999,12304.659999999945,25.57864846212044,0.9115281501340483,1.3437004022844334
7239,REMY COINTREAU USA INC,758,Cointreau Liqueur,28.77,39.99,1000.0,1244.0,35789.88,1246.0,51477.53999999989,1246.0,1308.300000000004,16978.669999999995,15687.659999999894,30.474766276710053,1.0016077170418007,1.4383267001733422
10754,PERFECTA WINES,35976,Zeller Schwarze Rsl Valcknbg,6.49,9.99,750.0,5512.0,35772.88000000004,5347.0,53416.52999999955,5347.0,593.2900000000075,28720.52,17643.649999999507,33.03031851750695,0.9700653120464441,1.4932130149990577
9165,ULTRA BEVERAGE COMPANY LLP,15503,Opici Sangria,8.6,12.99,3000.0,4159.0,35767.40000000044,4123.0,55872.76999999987,4123.0,1855.3499999999995,68054.70000000003,20105.369999999435,35.984201248657406,0.9913440730944939,1.5621143834888527
2242,DELICATO VINEYARDS INC,22387,Gnarly Head Authentic Black,6.62,9.99,750.0,5401.0,35754.62000000001,4830.0,48189.53999999972,4830.0,538.5400000000045,7982.649999999999,12434.919999999707,25.804189041853853,0.8942788372523607,1.3477849855487125
9165,ULTRA BEVERAGE COMPANY LLP,13968,Spellbound Chard,8.38,12.99,750.0,4264.0,35732.32000000005,3941.0,52498.589999999866,3941.0,439.62000000000234,68054.70000000003,16766.269999999815,31.936610107052125,0.924249530956848,1.4692186233639404
10754,PERFECTA WINES,24310,Hi! Prosecco,6.53,15.99,750.0,5470.0,35719.100000000035,5966.0,56199.3399999998,5966.0,666.940000000002,28720.52,20480.239999999765,36.44213615320009,1.0906764168190128,1.5733694298008558
9815,WINE GROUP INC,24953,Chloe Prosecco,7.09,10.99,750.0,5037.0,35712.33000000018,4115.0,46386.84999999966,4115.0,459.35000000000196,27100.409999999996,10674.51999999948,23.011952740915927,0.8169545364304149,1.2989029279243172
1587,VINEYARD BRANDS INC,32796,Warre's Otima 10-Yr Tawny,12.9,19.99,500.0,2766.0,35681.40000000023,2838.0,57747.619999999886,2838.0,219.54999999999814,6070.089999999999,22066.21999999966,38.211479538030666,1.0260303687635575,1.6184236044549687
4425,MARTIGNETTI COMPANIES,26744,Santa Lucia Sangvs Monte Ant,6.42,11.99,750.0,5557.0,35675.94000000013,5465.0,63748.87000000045,5465.0,608.0500000000086,144929.24,28072.930000000313,44.03674920041738,0.983444304480835,1.7868869047318783
90024,VINILANDIA USA,23635,Tortoise Creek Rose le Charm,8.1,13.99,750.0,4404.0,35672.39999999997,3916.0,52480.83999999984,3916.0,437.17000000000166,2802.6400000000003,16808.439999999864,32.02776479949619,0.8891916439600364,1.4711889303775434
1392,CONSTELLATION BRANDS INC,24456,Franciscan Est Chard Napa,8.21,14.99,750.0,4330.0,35549.299999999996,4679.0,73061.67000000045,4679.0,520.2500000000052,79528.99,37512.370000000454,51.34343356783416,1.0806004618937644,2.0552210592051168
653,STATE WINE & SPIRITS,2085,Jesse James America's Outlaw,10.6,13.99,750.0,3352.0,35531.20000000003,3394.0,47752.059999999496,3394.0,2676.029999999987,8014.98,12220.859999999462,25.592319996246427,1.0125298329355608,1.3439472913945898
1392,CONSTELLATION BRANDS INC,6216,Taylor Tawny Port,5.4,7.99,1500.0,6570.0,35478.00000000045,6483.0,51799.16999999947,6483.0,1446.3500000000245,79528.99,16321.169999999016,31.50855505985749,0.9867579908675799,1.460036360561441
480,BACARDI USA INC,5246,Bacardi Party Drinks Zombie,9.77,12.99,1750.0,3631.0,35474.869999999915,3584.0,52286.15999999968,3584.0,6587.97999999998,89286.26999999999,16811.289999999768,32.15246635055982,0.9870559074635087,1.473892927585071
1392,CONSTELLATION BRANDS INC,16261,The Dreaming Tree CC Chard,8.72,12.99,750.0,4068.0,35472.9599999999,3844.0,48796.95999999983,3844.0,427.61000000000263,79528.99,13323.999999999935,27.30497965447024,0.9449360865290068,1.3756100421278623
9165,ULTRA BEVERAGE COMPANY LLP,24887,Novelty Hill Svgn Bl,6.8,9.99,750.0,5210.0,35427.99999999991,4955.0,49500.44999999962,4955.0,552.3200000000054,68054.70000000003,14072.449999999706,28.42893347434178,0.9510556621880998,1.3972126566557452
9165,ULTRA BEVERAGE COMPANY LLP,2737,Teeling Irish Whiskey,27.77,34.99,750.0,1275.0,35406.74999999995,1139.0,40732.60999999981,1139.0,898.4000000000005,68054.70000000003,5325.859999999862,13.075174902860109,0.8933333333333333,1.1504193409448726
9819,TREASURY WINE ESTATES,10254,Beringer Classic Chard,3.37,5.99,750.0,10491.0,35354.67000000002,10113.0,54530.86999999973,10113.0,1132.750000000015,14836.570000000005,19176.199999999713,35.165769407309675,0.9639691163854732,1.5423951065021877
2242,DELICATO VINEYARDS INC,24357,Bota Box Nighthawk Dark Red,12.24,21.99,3000.0,2885.0,35312.400000000234,2700.0,48914.99999999962,2700.0,1214.9999999999895,7982.649999999999,13602.599999999387,27.8086476540928,0.9358752166377816,1.3852074625343873
9165,ULTRA BEVERAGE COMPANY LLP,6904,Westland Trinity 3 Pack,57.68,74.99,600.0,612.0,35300.16,82.0,6149.179999999997,82.0,51.65999999999999,68054.70000000003,-29150.980000000007,-474.06288318117254,0.13398692810457516,0.17419694414982811
1392,CONSTELLATION BRANDS INC,4334,Casa Noble Blanco Crystal,25.54,34.99,750.0,1380.0,35245.200000000084,1304.0,48556.95999999979,1304.0,1028.660000000003,79528.99,13311.759999999704,27.41473107047839,0.9449275362318841,1.3776900116895257
12546,JIM BEAM BRANDS COMPANY,4677,Courvoisier 12 Yr Cognac,34.61,44.99,750.0,1017.0,35198.37000000002,994.0,46321.05999999984,994.0,784.2099999999982,123880.96999999999,11122.68999999982,24.012166388247287,0.9773844641101278,1.3160001443248597
10754,PERFECTA WINES,4513,Chauffe-Coeur Calvados VSOP,35.15,44.99,750.0,1001.0,35185.15000000009,1007.0,45660.929999999826,1007.0,794.4199999999987,28720.52,10475.779999999737,22.94254628628847,1.005994005994006,1.2977329924698264
10754,PERFECTA WINES,1655,WhistlePig 15 Yr Old Rye,159.19,198.99,750.0,221.0,35180.98999999998,110.0,21888.899999999987,110.0,86.81999999999995,28720.52,-13292.089999999997,-60.72525343895766,0.497737556561086,0.6221797624228311
3664,WILLIAM GRANT & SONS INC,2994,Hudson Manhattan Rye,35.96,49.99,750.0,978.0,35168.87999999992,918.0,45890.81999999989,918.0,724.1799999999989,30234.42000000001,10721.939999999973,23.36401920907057,0.9386503067484663,1.3048701010666248
